RRI_inf,PPI_pix
980.46875,985.3658536585366
1050.78125,1043.9024390243903
1031.25,1034.1463414634147
917.96875,917.0731707317074
984.375,975.609756097561
1062.5,1082.9268292682927
1085.9375,1063.4146341463415
968.75,975.609756097561
960.9375,946.3414634146342
1000.0,995.1219512195122
1003.90625,1004.8780487804878
914.0625,926.829268292683
914.0625,907.3170731707318
1007.8125,995.1219512195122
1191.40625,1180.4878048780488
1140.625,1141.4634146341464
980.46875,995.1219512195122
933.59375,926.829268292683
906.25,907.3170731707318
921.875,907.3170731707318
847.65625,858.5365853658536
828.125,819.5121951219512
953.125,936.5853658536586
1156.25,1131.7073170731708
1105.46875,1121.9512195121952
1019.53125,1024.3902439024391
949.21875,956.0975609756098
1000.0,995.1219512195122
996.09375,985.3658536585366
988.28125,1004.8780487804878
910.15625,897.560975609756
898.4375,887.8048780487804
960.9375,965.8536585365854
1027.34375,1024.3902439024391
996.09375,995.1219512195122
906.25,897.560975609756
957.03125,946.3414634146342
1015.625,1014.6341463414634
1000.0,1004.8780487804878
953.125,946.3414634146342
882.8125,897.560975609756
976.5625,956.0975609756098
980.46875,985.3658536585366
925.78125,936.5853658536586
843.75,839.0243902439024
875.0,858.5365853658536
898.4375,897.560975609756
855.46875,868.2926829268292
796.875,780.4878048780488
800.78125,809.7560975609756
921.875,907.3170731707318
1035.15625,1024.3902439024391
890.625,868.2926829268292
929.6875,926.829268292683
1046.875,1063.4146341463415
996.09375,1004.8780487804878
875.0,878.0487804878048
949.21875,926.829268292683
992.1875,965.8536585365854
980.46875,1024.3902439024391
906.25,887.8048780487804
832.03125,848.780487804878
886.71875,868.2926829268292
964.84375,965.8536585365854
1003.90625,1014.6341463414634
921.875,917.0731707317074
855.46875,839.0243902439024
964.84375,965.8536585365854
1011.71875,1014.6341463414634
980.46875,985.3658536585366
906.25,897.560975609756
937.5,936.5853658536586
1011.71875,1004.8780487804878
1042.96875,1034.1463414634147
960.9375,975.609756097561
878.90625,878.0487804878048
933.59375,926.829268292683
949.21875,936.5853658536586
964.84375,965.8536585365854
941.40625,946.3414634146342
898.4375,897.560975609756
941.40625,926.829268292683
1035.15625,1043.9024390243903
1035.15625,1034.1463414634147
945.3125,946.3414634146342
910.15625,897.560975609756
984.375,985.3658536585366
996.09375,985.3658536585366
1007.8125,1024.3902439024391
914.0625,907.3170731707318
941.40625,926.829268292683
996.09375,1004.8780487804878
1003.90625,995.1219512195122
933.59375,936.5853658536586
859.375,858.5365853658536
945.3125,936.5853658536586
1023.4375,1004.8780487804878
968.75,995.1219512195122
851.5625,848.780487804878
832.03125,819.5121951219512
871.09375,858.5365853658536
859.375,868.2926829268292
765.625,751.219512195122
777.34375,790.2439024390244
824.21875,809.7560975609756
937.5,936.5853658536586
