RRI_inf,PPI_inf,PPI_pix,label
796.875,792.96875,809.7560975609756,0.0
832.03125,832.03125,829.2682926829268,0.0
847.65625,847.65625,848.780487804878,0.0
808.59375,812.5,819.5121951219512,0.0
761.71875,765.625,760.9756097560976,0.0
769.53125,761.71875,741.4634146341464,0.0
824.21875,824.21875,829.2682926829268,0.0
839.84375,835.9375,839.0243902439024,0.0
843.75,847.65625,848.780487804878,0.0
792.96875,796.875,800.0,0.0
796.875,796.875,800.0,0.0
804.6875,800.78125,809.7560975609756,0.0
796.875,800.78125,770.7317073170732,0.0
777.34375,773.4375,790.2439024390244,0.0
753.90625,761.71875,741.4634146341464,0.0
796.875,789.0625,800.0,0.0
820.3125,824.21875,819.5121951219512,0.0
867.1875,863.28125,878.0487804878048,0.0
812.5,816.40625,790.2439024390244,0.0
820.3125,816.40625,839.0243902439024,0.0
828.125,832.03125,809.7560975609756,0.0
863.28125,867.1875,878.0487804878048,0.0
843.75,839.84375,829.2682926829268,0.0
820.3125,824.21875,829.2682926829268,0.0
785.15625,781.25,790.2439024390244,0.0
828.125,828.125,800.0,0.0
843.75,839.84375,858.5365853658536,0.0
863.28125,863.28125,868.2926829268292,0.0
847.65625,851.5625,839.0243902439024,0.0
792.96875,796.875,809.7560975609756,0.0
800.78125,796.875,770.7317073170732,0.0
828.125,824.21875,829.2682926829268,0.0
863.28125,867.1875,878.0487804878048,0.0
867.1875,867.1875,868.2926829268292,0.0
878.90625,878.90625,878.0487804878048,0.0
839.84375,839.84375,829.2682926829268,0.0
792.96875,792.96875,790.2439024390244,0.0
804.6875,804.6875,800.0,0.0
828.125,824.21875,829.2682926829268,0.0
847.65625,851.5625,839.0243902439024,0.0
792.96875,796.875,809.7560975609756,0.0
773.4375,765.625,770.7317073170732,0.0
781.25,781.25,770.7317073170732,0.0
820.3125,820.3125,829.2682926829268,0.0
820.3125,820.3125,800.0,0.0
816.40625,824.21875,829.2682926829268,0.0
820.3125,816.40625,809.7560975609756,0.0
789.0625,789.0625,790.2439024390244,0.0
746.09375,746.09375,741.4634146341464,0.0
761.71875,757.8125,751.219512195122,0.0
773.4375,773.4375,780.4878048780488,0.0
808.59375,808.59375,819.5121951219512,0.0
800.78125,800.78125,790.2439024390244,0.0
761.71875,765.625,760.9756097560976,0.0
789.0625,781.25,790.2439024390244,0.0
804.6875,808.59375,809.7560975609756,0.0
796.875,800.78125,800.0,0.0
757.8125,757.8125,751.219512195122,0.0
734.375,730.46875,741.4634146341464,0.0
746.09375,750.0,731.7073170731708,0.0
777.34375,773.4375,780.4878048780488,0.0
800.78125,800.78125,800.0,0.0
878.90625,878.90625,868.2926829268292,0.0
808.59375,820.3125,809.7560975609756,0.0
773.4375,765.625,800.0,0.0
777.34375,773.4375,731.7073170731708,0.0
796.875,800.78125,819.5121951219512,0.0
792.96875,792.96875,809.7560975609756,0.0
769.53125,773.4375,731.7073170731708,0.0
746.09375,738.28125,760.9756097560976,0.0
773.4375,773.4375,760.9756097560976,0.0
785.15625,785.15625,780.4878048780488,0.0
796.875,796.875,809.7560975609756,0.0
750.0,757.8125,751.219512195122,0.0
761.71875,753.90625,760.9756097560976,0.0
765.625,765.625,760.9756097560976,0.0
777.34375,777.34375,780.4878048780488,0.0
777.34375,777.34375,760.9756097560976,0.0
781.25,781.25,800.0,0.0
742.1875,746.09375,741.4634146341464,0.0
765.625,757.8125,751.219512195122,0.0
773.4375,773.4375,770.7317073170732,0.0
769.53125,769.53125,770.7317073170732,0.0
734.375,738.28125,751.219512195122,0.0
691.40625,691.40625,682.9268292682926,0.0
695.3125,687.5,682.9268292682926,0.0
714.84375,718.75,721.9512195121952,0.0
726.5625,726.5625,731.7073170731708,0.0
742.1875,742.1875,731.7073170731708,0.0
726.5625,734.375,731.7073170731708,0.0
742.1875,738.28125,741.4634146341464,0.0
765.625,761.71875,770.7317073170732,0.0
765.625,769.53125,770.7317073170732,0.0
746.09375,746.09375,731.7073170731708,0.0
703.125,703.125,721.9512195121952,0.0
683.59375,687.5,673.170731707317,0.0
683.59375,679.6875,673.170731707317,0.0
671.875,671.875,673.170731707317,0.0
671.875,671.875,673.170731707317,0.0
683.59375,679.6875,673.170731707317,0.0
675.78125,675.78125,682.9268292682926,0.0
691.40625,691.40625,682.9268292682926,0.0
718.75,714.84375,731.7073170731708,0.0
781.25,789.0625,770.7317073170732,0.0
792.96875,792.96875,780.4878048780488,0.0
765.625,765.625,780.4878048780488,0.0
757.8125,753.90625,741.4634146341464,0.0
773.4375,777.34375,790.2439024390244,0.0
753.90625,757.8125,751.219512195122,0.0
726.5625,726.5625,712.1951219512196,0.0
699.21875,699.21875,712.1951219512196,0.0
679.6875,675.78125,673.170731707317,0.0
679.6875,675.78125,682.9268292682926,0.0
683.59375,683.59375,682.9268292682926,0.0
664.0625,667.96875,653.6585365853658,0.0
679.6875,683.59375,682.9268292682926,0.0
710.9375,703.125,712.1951219512196,0.0
710.9375,710.9375,712.1951219512196,0.0
753.90625,750.0,731.7073170731708,0.0
820.3125,824.21875,848.780487804878,0.0
835.9375,839.84375,819.5121951219512,0.0
785.15625,789.0625,790.2439024390244,0.0
753.90625,750.0,770.7317073170732,0.0
777.34375,773.4375,760.9756097560976,0.0
800.78125,804.6875,800.0,0.0
804.6875,804.6875,809.7560975609756,0.0
785.15625,789.0625,790.2439024390244,0.0
750.0,750.0,751.219512195122,0.0
750.0,746.09375,741.4634146341464,0.0
738.28125,738.28125,741.4634146341464,0.0
746.09375,746.09375,741.4634146341464,0.0
726.5625,726.5625,741.4634146341464,0.0
703.125,703.125,692.6829268292682,0.0
687.5,683.59375,682.9268292682926,0.0
671.875,671.875,673.170731707317,0.0
660.15625,675.78125,653.6585365853658,0.0
667.96875,652.34375,673.170731707317,0.0
660.15625,664.0625,653.6585365853658,0.0
671.875,660.15625,673.170731707317,0.0
699.21875,703.125,702.439024390244,0.0
687.5,691.40625,682.9268292682926,0.0
671.875,667.96875,673.170731707317,0.0
687.5,687.5,692.6829268292682,0.0
726.5625,730.46875,721.9512195121952,0.0
730.46875,738.28125,731.7073170731708,0.0
