RRI_inf,PPI_inf,PPI_pix,label
839.84375,847.65625,830.0,0.0
917.96875,917.96875,930.0,0.0
839.84375,835.9375,840.0,0.0
871.09375,875.0,860.0,0.0
902.34375,910.15625,910.0,0.0
796.875,789.0625,760.0,0.0
773.4375,773.4375,710.0,0.0
761.71875,757.8125,850.0,0.0
730.46875,726.5625,740.0,0.0
742.1875,738.28125,740.0,0.0
757.8125,761.71875,740.0,0.0
804.6875,800.78125,820.0,0.0
792.96875,796.875,800.0,0.0
812.5,812.5,780.0,0.0
839.84375,847.65625,860.0,0.0
781.25,777.34375,780.0,0.0
832.03125,828.125,820.0,0.0
871.09375,871.09375,880.0,0.0
796.875,800.78125,800.0,0.0
789.0625,789.0625,790.0,0.0
804.6875,800.78125,780.0,0.0
804.6875,808.59375,810.0,0.0
746.09375,742.1875,770.0,0.0
785.15625,792.96875,1260.0,0.0
808.59375,804.6875,1140.0,0.0
828.125,832.03125,830.0,0.0
812.5,808.59375,810.0,0.0
820.3125,820.3125,790.0,0.0
800.78125,804.6875,760.0,0.0
757.8125,757.8125,780.0,0.0
769.53125,757.8125,750.0,0.0
757.8125,765.625,760.0,0.0
746.09375,746.09375,690.0,0.0
710.9375,703.125,710.0,0.0
710.9375,710.9375,700.0,0.0
707.03125,707.03125,700.0,0.0
703.125,703.125,730.0,0.0
718.75,722.65625,730.0,0.0
742.1875,734.375,760.0,0.0
761.71875,757.8125,770.0,0.0
777.34375,777.34375,790.0,0.0
777.34375,777.34375,710.0,0.0
730.46875,730.46875,760.0,0.0
742.1875,742.1875,770.0,0.0
769.53125,773.4375,750.0,0.0
757.8125,757.8125,750.0,0.0
746.09375,750.0,750.0,0.0
761.71875,761.71875,740.0,0.0
734.375,734.375,1040.0,0.0
722.65625,722.65625,1110.0,0.0
734.375,738.28125,730.0,0.0
714.84375,710.9375,700.0,0.0
695.3125,699.21875,690.0,0.0
699.21875,703.125,1430.0,0.0
691.40625,683.59375,660.0,0.0
707.03125,707.03125,750.0,0.0
707.03125,714.84375,700.0,0.0
718.75,710.9375,680.0,0.0
718.75,726.5625,700.0,0.0
710.9375,718.75,690.0,0.0
683.59375,675.78125,700.0,0.0
691.40625,695.3125,680.0,0.0
699.21875,699.21875,710.0,0.0
710.9375,710.9375,700.0,0.0
683.59375,671.875,710.0,0.0
687.5,683.59375,700.0,0.0
707.03125,707.03125,730.0,0.0
710.9375,707.03125,700.0,0.0
714.84375,714.84375,740.0,0.0
714.84375,710.9375,810.0,0.0
730.46875,730.46875,770.0,0.0
750.0,746.09375,900.0,0.0
789.0625,792.96875,840.0,0.0
839.84375,843.75,820.0,0.0
832.03125,835.9375,790.0,0.0
832.03125,835.9375,780.0,0.0
808.59375,804.6875,760.0,0.0
800.78125,800.78125,760.0,0.0
769.53125,769.53125,770.0,0.0
761.71875,761.71875,840.0,0.0
761.71875,757.8125,890.0,0.0
781.25,781.25,850.0,0.0
847.65625,843.75,850.0,0.0
875.0,882.8125,830.0,0.0
851.5625,851.5625,870.0,0.0
855.46875,859.375,830.0,0.0
828.125,832.03125,780.0,0.0
863.28125,859.375,790.0,0.0
816.40625,820.3125,770.0,0.0
792.96875,789.0625,760.0,0.0
792.96875,792.96875,790.0,0.0
773.4375,773.4375,830.0,0.0
761.71875,761.71875,840.0,0.0
804.6875,800.78125,760.0,0.0
828.125,832.03125,800.0,0.0
824.21875,820.3125,840.0,0.0
773.4375,773.4375,910.0,0.0
800.78125,800.78125,810.0,0.0
863.28125,859.375,780.0,0.0
886.71875,890.625,810.0,0.0
808.59375,812.5,900.0,0.0
785.15625,785.15625,900.0,0.0
812.5,808.59375,820.0,0.0
906.25,910.15625,810.0,0.0
886.71875,886.71875,850.0,0.0
820.3125,824.21875,820.0,0.0
820.3125,816.40625,770.0,0.0
843.75,843.75,820.0,0.0
820.3125,816.40625,860.0,0.0
785.15625,789.0625,880.0,0.0
816.40625,816.40625,810.0,0.0
875.0,875.0,820.0,0.0
867.1875,867.1875,870.0,0.0
800.78125,804.6875,890.0,0.0
835.9375,832.03125,830.0,0.0
871.09375,871.09375,790.0,0.0
894.53125,898.4375,810.0,0.0
796.875,800.78125,810.0,0.0
800.78125,796.875,780.0,0.0
828.125,824.21875,820.0,0.0
800.78125,800.78125,780.0,0.0
789.0625,789.0625,760.0,0.0
812.5,808.59375,790.0,0.0
808.59375,804.6875,830.0,0.0
761.71875,765.625,840.0,0.0
781.25,777.34375,780.0,0.0
835.9375,835.9375,850.0,0.0
828.125,828.125,890.0,0.0
800.78125,804.6875,850.0,0.0
851.5625,851.5625,780.0,0.0
894.53125,894.53125,820.0,0.0
812.5,812.5,810.0,0.0
796.875,800.78125,780.0,0.0
824.21875,816.40625,760.0,0.0
816.40625,816.40625,840.0,0.0
765.625,769.53125,820.0,0.0
785.15625,781.25,770.0,0.0
828.125,828.125,780.0,0.0
828.125,832.03125,830.0,0.0
761.71875,761.71875,850.0,0.0
781.25,781.25,830.0,0.0
