valley_location,PPI
49.0,0.0
152.0,1030.0
253.0,1010.0
347.0,940.0
437.0,900.0
528.0,910.0
621.0,930.0
717.0,960.0
806.0,890.0
894.0,880.0
984.0,900.0
1078.0,940.0
1170.0,920.0
1260.0,900.0
1350.0,900.0
1439.0,890.0
1523.0,840.0
1601.0,780.0
1676.0,750.0
1757.0,810.0
1856.0,990.0
1972.0,1160.0
2081.0,1090.0
2184.0,1030.0
2286.0,1020.0
2374.0,880.0
2454.0,800.0
2534.0,800.0
2620.0,860.0
2703.0,830.0
2784.0,810.0
2862.0,780.0
2938.0,760.0
3017.0,790.0
3097.0,800.0
3179.0,820.0
3319.0,1400.0
3402.0,830.0
3476.0,740.0
3551.0,750.0
3630.0,790.0
3713.0,830.0
3797.0,840.0
3883.0,860.0
3971.0,880.0
4053.0,820.0
4134.0,810.0
4224.0,900.0
4310.0,860.0
4393.0,830.0
4477.0,840.0
4561.0,840.0
4645.0,840.0
4729.0,840.0
4818.0,890.0
4910.0,920.0
4998.0,880.0
5086.0,880.0
5176.0,900.0
5269.0,930.0
5352.0,830.0
5433.0,810.0
5517.0,840.0
5605.0,880.0
5689.0,840.0
5779.0,900.0
5873.0,940.0
5969.0,960.0
6060.0,910.0
6152.0,920.0
6241.0,890.0
6330.0,890.0
6411.0,810.0
6495.0,840.0
6585.0,900.0
6674.0,890.0
6762.0,880.0
6848.0,860.0
6937.0,890.0
7028.0,910.0
7113.0,850.0
7197.0,840.0
7283.0,860.0
7376.0,930.0
7462.0,860.0
7548.0,860.0
7640.0,920.0
7723.0,830.0
7807.0,840.0
7886.0,790.0
7973.0,870.0
8060.0,870.0
8139.0,790.0
8228.0,890.0
8325.0,970.0
8424.0,990.0
8516.0,920.0
8603.0,870.0
8694.0,910.0
8789.0,950.0
8877.0,880.0
8963.0,860.0
9049.0,860.0
9140.0,910.0
9223.0,830.0
9307.0,840.0
9396.0,890.0
9485.0,890.0
9571.0,860.0
9662.0,910.0
9752.0,900.0
9839.0,870.0
9924.0,850.0
10013.0,890.0
10112.0,990.0
10207.0,950.0
10297.0,900.0
10388.0,910.0
10489.0,1010.0
10583.0,940.0
10673.0,900.0
10765.0,920.0
10861.0,960.0
10951.0,900.0
11038.0,870.0
11127.0,890.0
11217.0,900.0
