RRI_inf,PPI_inf,PPI_pix,label
839.84375,832.03125,840.0,0.0
824.21875,828.125,820.0,0.0
878.90625,875.0,880.0,0.0
871.09375,867.1875,880.0,0.0
785.15625,789.0625,780.0,0.0
792.96875,785.15625,790.0,0.0
808.59375,808.59375,810.0,0.0
812.5,812.5,810.0,0.0
781.25,781.25,780.0,0.0
824.21875,820.3125,830.0,0.0
890.625,898.4375,870.0,0.0
902.34375,902.34375,910.0,0.0
824.21875,828.125,840.0,0.0
871.09375,867.1875,850.0,0.0
902.34375,906.25,910.0,0.0
875.0,875.0,870.0,0.0
828.125,828.125,820.0,0.0
875.0,871.09375,890.0,0.0
968.75,972.65625,960.0,0.0
957.03125,960.9375,960.0,0.0
851.5625,855.46875,860.0,0.0
847.65625,843.75,840.0,0.0
910.15625,906.25,910.0,0.0
968.75,972.65625,960.0,0.0
886.71875,890.625,900.0,0.0
910.15625,910.15625,900.0,0.0
949.21875,945.3125,950.0,0.0
937.5,937.5,930.0,0.0
820.3125,824.21875,830.0,0.0
828.125,824.21875,820.0,0.0
878.90625,875.0,890.0,0.0
964.84375,968.75,960.0,0.0
925.78125,929.6875,940.0,0.0
824.21875,824.21875,810.0,0.0
843.75,839.84375,830.0,0.0
933.59375,933.59375,930.0,0.0
949.21875,953.125,950.0,0.0
902.34375,902.34375,910.0,0.0
816.40625,820.3125,820.0,0.0
824.21875,820.3125,820.0,0.0
843.75,843.75,840.0,0.0
914.0625,925.78125,920.0,0.0
933.59375,929.6875,940.0,0.0
867.1875,878.90625,860.0,0.0
941.40625,937.5,930.0,0.0
1027.34375,1015.625,1040.0,0.0
960.9375,957.03125,960.0,0.0
851.5625,859.375,840.0,0.0
863.28125,855.46875,860.0,0.0
886.71875,886.71875,890.0,0.0
839.84375,835.9375,840.0,0.0
789.0625,789.0625,780.0,0.0
828.125,824.21875,840.0,0.0
871.09375,871.09375,850.0,0.0
890.625,890.625,900.0,0.0
839.84375,839.84375,830.0,0.0
1007.8125,1007.8125,1000.0,0.0
1039.0625,1042.96875,1060.0,0.0
1046.875,1050.78125,1050.0,0.0
984.375,984.375,980.0,0.0
832.03125,828.125,840.0,0.0
820.3125,816.40625,810.0,0.0
871.09375,867.1875,860.0,0.0
921.875,917.96875,930.0,0.0
898.4375,898.4375,880.0,0.0
812.5,816.40625,830.0,0.0
832.03125,828.125,820.0,0.0
863.28125,863.28125,870.0,0.0
960.9375,972.65625,950.0,0.0
921.875,925.78125,930.0,0.0
886.71875,898.4375,900.0,0.0
941.40625,937.5,930.0,0.0
976.5625,972.65625,980.0,0.0
914.0625,914.0625,900.0,0.0
921.875,925.78125,920.0,0.0
976.5625,976.5625,980.0,0.0
914.0625,914.0625,910.0,0.0
851.5625,847.65625,850.0,0.0
878.90625,871.09375,880.0,0.0
910.15625,910.15625,920.0,0.0
867.1875,863.28125,850.0,0.0
847.65625,847.65625,860.0,0.0
894.53125,894.53125,870.0,0.0
964.84375,964.84375,970.0,0.0
906.25,910.15625,910.0,0.0
906.25,906.25,890.0,0.0
933.59375,937.5,960.0,0.0
925.78125,925.78125,910.0,0.0
867.1875,863.28125,890.0,0.0
820.3125,820.3125,810.0,0.0
855.46875,847.65625,850.0,0.0
894.53125,894.53125,890.0,0.0
851.5625,847.65625,850.0,0.0
769.53125,773.4375,770.0,0.0
796.875,792.96875,790.0,0.0
832.03125,832.03125,820.0,0.0
859.375,863.28125,870.0,0.0
789.0625,796.875,800.0,0.0
808.59375,808.59375,800.0,0.0
847.65625,847.65625,850.0,0.0
898.4375,894.53125,900.0,0.0
882.8125,882.8125,870.0,0.0
789.0625,789.0625,790.0,0.0
804.6875,800.78125,810.0,0.0
843.75,847.65625,840.0,0.0
863.28125,859.375,860.0,0.0
808.59375,808.59375,810.0,0.0
769.53125,769.53125,760.0,0.0
820.3125,820.3125,820.0,0.0
863.28125,863.28125,870.0,0.0
925.78125,925.78125,910.0,0.0
847.65625,851.5625,860.0,0.0
859.375,859.375,860.0,0.0
906.25,906.25,900.0,0.0
906.25,906.25,910.0,0.0
839.84375,843.75,830.0,0.0
898.4375,902.34375,910.0,0.0
980.46875,976.5625,980.0,0.0
992.1875,992.1875,980.0,0.0
804.6875,812.5,830.0,0.0
734.375,726.5625,730.0,0.0
730.46875,726.5625,710.0,0.0
761.71875,769.53125,770.0,0.0
828.125,820.3125,830.0,0.0
933.59375,894.53125,940.0,0.0
917.96875,910.15625,890.0,0.0
824.21875,832.03125,840.0,0.0
859.375,855.46875,850.0,0.0
914.0625,933.59375,920.0,0.0
