Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
33.867,38.902,36.277,36.269,35.209,35.103
33.855,38.906,36.292,36.233000000000004,35.167,35.232
33.844,38.898,36.297,36.195,35.125,35.376
33.832,38.88,36.294000000000004,36.154,35.082,35.535
33.821999999999996,38.853,36.283,36.113,35.041,35.708
33.813,38.817,36.266,36.071,35.001999999999995,35.894
33.808,38.773,36.244,36.028,34.966,36.089
33.806999999999995,38.723,36.217,35.985,34.931999999999995,36.292
33.815,38.667,36.186,35.94,34.899,36.5
33.833,38.605,36.154,35.894,34.869,36.71
33.865,38.539,36.122,35.846,34.842,36.92
33.914,38.469,36.091,35.796,34.818000000000005,37.126
33.983000000000004,38.397,36.063,35.744,34.798,37.326
34.076,38.32,36.038000000000004,35.691,34.781,37.518
34.196,38.241,36.014,35.635999999999996,34.766999999999996,37.699
34.345,38.158,35.993,35.580999999999996,34.757,37.867
34.525,38.074,35.971,35.527,34.75,38.021
34.736999999999995,37.988,35.95,35.476,34.747,38.16
34.98,37.902,35.929,35.426,34.746,38.284
35.251,37.816,35.907,35.378,34.75,38.393
35.549,37.732,35.885999999999996,35.33,34.757,38.486999999999995
35.868,37.649,35.864000000000004,35.284,34.768,38.566
36.204,37.568000000000005,35.841,35.236999999999995,34.782,38.63
36.552,37.488,35.817,35.19,34.797,38.68
36.906,37.409,35.79,35.141999999999996,34.812,38.715
37.26,37.33,35.760999999999996,35.094,34.827,38.736999999999995
37.609,37.251,35.73,35.045,34.84,38.748000000000005
37.948,37.173,35.696,34.998000000000005,34.852,38.748000000000005
38.271,37.094,35.661,34.952,34.863,38.738
38.574,37.015,35.624,34.908,34.872,38.719
38.853,36.935,35.585,34.867,34.878,38.691
39.105,36.853,35.545,34.83,34.881,38.655
39.329,36.771,35.504,34.797,34.881,38.611
39.522,36.688,35.463,34.771,34.875,38.562
39.685,36.605,35.422,34.751,34.866,38.507
39.818000000000005,36.524,35.381,34.74,34.853,38.449
39.922,36.446,35.342,34.736,34.836,38.389
40.001,36.372,35.304,34.74,34.817,38.326
40.056999999999995,36.304,35.269,34.75,34.796,38.260999999999996
40.09,36.243,35.235,34.765,34.774,38.196
40.105,36.19,35.205,34.784,34.751,38.129
40.103,36.145,35.177,34.806,34.729,38.062
40.086999999999996,36.109,35.153,34.830999999999996,34.707,37.996
40.059,36.083,35.133,34.858000000000004,34.686,37.93
40.02,36.066,35.119,34.885999999999996,34.666,37.865
39.972,36.059,35.11,34.915,34.647,37.801
39.913000000000004,36.061,35.104,34.943000000000005,34.628,37.736999999999995
39.846,36.07,35.101,34.97,34.608000000000004,37.677
39.769,36.086,35.101,34.995,34.586,37.626
39.683,36.106,35.102,35.016999999999996,34.564,37.584
39.589,36.13,35.106,35.037,34.539,37.549
39.486999999999995,36.157,35.111999999999995,35.054,34.513000000000005,37.519
39.379,36.185,35.119,35.07,34.485,37.49
39.264,36.213,35.129,35.084,34.455999999999996,37.458
39.144,36.242,35.14,35.098,34.425,37.418
39.016999999999996,36.271,35.152,35.111999999999995,34.394,37.37
38.885999999999996,36.299,35.166,35.125,34.361,37.312
38.75,36.325,35.181,35.135,34.328,37.244
38.609,36.349000000000004,35.196999999999996,35.139,34.294000000000004,37.167
38.464,36.37,35.214,35.134,34.26,37.083
38.316,36.388000000000005,35.232,35.12,34.228,36.993
38.164,36.404,35.25,35.096,34.198,36.900999999999996
38.009,36.418,35.268,35.066,34.171,36.808
37.852,36.428000000000004,35.285,35.031,34.146,36.718
37.693000000000005,36.434,35.3,34.996,34.123000000000005,36.633
37.534,36.435,35.315,34.961999999999996,34.101,36.554
37.376,36.431,35.327,34.933,34.079,36.485
37.219,36.42,35.336999999999996,34.909,34.056,36.426
37.063,36.402,35.344,34.893,34.034,36.379
36.911,36.378,35.347,34.884,34.014,36.344
36.763000000000005,36.347,35.346,34.882,33.995,36.32
36.621,36.31,35.341,34.887,33.977,36.306999999999995
36.486999999999995,36.268,35.33,34.899,33.96,36.303000000000004
36.363,36.222,35.315,34.915,33.944,36.306999999999995
36.249,36.173,35.296,34.934,33.927,36.318000000000005
36.148,36.121,35.273,34.955,33.912,36.334
36.06,36.068000000000005,35.248000000000005,34.975,33.897,36.352
35.985,36.014,35.221,34.991,33.884,36.372
35.923,35.96,35.193000000000005,35.001999999999995,33.872,36.39
35.874,35.906,35.164,35.006,33.861,36.406
35.839,35.852,35.137,35.004,33.85,36.42
35.817,35.798,35.11,34.996,33.84,36.429
35.806999999999995,35.744,35.085,34.982,33.83,36.436
35.808,35.687,35.061,34.963,33.821999999999996,36.438
35.819,35.629,35.039,34.942,33.815,36.437
35.84,35.568000000000005,35.018,34.919000000000004,33.81,36.431999999999995
35.869,35.505,34.997,34.895,33.806,36.423
35.905,35.44,34.977,34.871,33.804,36.411
35.949,35.373000000000005,34.955999999999996,34.847,33.801,36.396
35.999,35.305,34.935,34.825,33.799,36.38
36.054,35.236,34.912,34.803000000000004,33.796,36.364000000000004
36.113,35.165,34.888000000000005,34.783,33.793,36.348
36.177,35.094,34.861,34.765,33.789,36.33
36.243,35.023,34.833,34.749,33.785,36.313
36.311,34.953,34.804,34.735,33.78,36.295
36.38,34.883,34.774,34.724000000000004,33.773,36.275
36.446999999999996,34.814,34.742,34.715,33.764,36.255
36.512,34.747,34.709,34.707,33.754,36.232
36.571999999999996,34.681999999999995,34.675,34.7,33.743,36.207
36.626,34.621,34.641,34.692,33.73,36.18
36.674,34.564,34.606,34.684,33.716,36.149
36.715,34.51,34.571999999999996,34.675,33.7,36.115
36.749,34.46,34.537,34.665,33.681,36.078
36.775,34.413000000000004,34.501999999999995,34.654,33.661,36.038000000000004
36.793,34.369,34.468,34.644,33.638000000000005,35.995
36.805,34.328,34.434,34.634,33.611999999999995,35.951
36.811,34.29,34.400999999999996,34.624,33.584,35.904
36.811,34.255,34.372,34.615,33.554,35.854
36.805,34.222,34.347,34.607,33.522,35.802
36.795,34.192,34.326,34.6,33.492,35.747
36.779,34.164,34.309,34.596,33.465,35.689
36.759,34.137,34.297,34.593,33.44,35.628
36.733000000000004,34.111999999999995,34.287,34.593,33.418,35.565
36.703,34.089,34.279,34.595,33.397,35.5
36.668,34.066,34.273,34.597,33.378,35.434
36.626999999999995,34.045,34.268,34.6,33.36,35.367
36.580999999999996,34.025999999999996,34.262,34.603,33.343,35.299
