Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1122133.0,-1079219.0,-1079883.0,-969837.0,-919481.0,-878141.0
-1121973.0,-1079391.0,-1079723.0,-970341.0,-919997.0,-878017.0
-1121997.0,-1079429.0,-1080189.0,-970549.0,-919481.0,-878423.0
-1122059.0,-1078973.0,-1079931.0,-970967.0,-920317.0,-878129.0
-1121899.0,-1078593.0,-1080459.0,-971323.0,-920587.0,-878521.0
-1122317.0,-1078593.0,-1080227.0,-971495.0,-920439.0,-879049.0
-1122267.0,-1078151.0,-1080571.0,-971605.0,-920439.0,-878717.0
-1122377.0,-1078629.0,-1080755.0,-971003.0,-920979.0,-878889.0
-1122329.0,-1078569.0,-1080545.0,-971175.0,-921103.0,-878767.0
-1122303.0,-1078113.0,-1081087.0,-970107.0,-922023.0,-879209.0
-1122341.0,-1078569.0,-1081061.0,-970083.0,-921865.0,-878841.0
-1122169.0,-1078471.0,-1081455.0,-969395.0,-922159.0,-878903.0
-1122525.0,-1078691.0,-1081577.0,-968929.0,-922539.0,-878803.0
-1122721.0,-1078421.0,-1081873.0,-968143.0,-922441.0,-878645.0
-1122647.0,-1078445.0,-1082179.0,-967369.0,-922823.0,-878631.0
-1122721.0,-1078641.0,-1082573.0,-966927.0,-922625.0,-879001.0
-1122721.0,-1078371.0,-1082473.0,-966927.0,-923055.0,-879075.0
-1123053.0,-1078323.0,-1082683.0,-965833.0,-923571.0,-879369.0
-1122721.0,-1078569.0,-1082499.0,-966029.0,-923399.0,-879259.0
-1122979.0,-1078139.0,-1082179.0,-965661.0,-923853.0,-879283.0
-1122733.0,-1078285.0,-1081713.0,-965169.0,-924137.0,-879345.0
-1122415.0,-1078273.0,-1081503.0,-965059.0,-924467.0,-879577.0
-1122721.0,-1077855.0,-1080435.0,-965207.0,-924467.0,-879627.0
-1122587.0,-1077795.0,-1079367.0,-965133.0,-925193.0,-880363.0
-1122463.0,-1077635.0,-1078887.0,-964753.0,-925303.0,-880045.0
-1122635.0,-1077599.0,-1077769.0,-964667.0,-925033.0,-880597.0
-1122955.0,-1077685.0,-1077095.0,-965157.0,-925683.0,-881285.0
-1122759.0,-1077819.0,-1075547.0,-964925.0,-926151.0,-881089.0
-1122905.0,-1077585.0,-1075399.0,-965269.0,-926151.0,-881469.0
-1123139.0,-1077807.0,-1074897.0,-965845.0,-926089.0,-881383.0
-1123091.0,-1077279.0,-1074183.0,-966251.0,-926015.0,-881961.0
-1123151.0,-1077623.0,-1073471.0,-966115.0,-925389.0,-882329.0
-1123593.0,-1077635.0,-1072623.0,-966287.0,-925181.0,-882661.0
-1123705.0,-1078187.0,-1072427.0,-966595.0,-924259.0,-883201.0
-1123519.0,-1078151.0,-1071937.0,-965625.0,-923301.0,-882979.0
-1124219.0,-1078127.0,-1071407.0,-966655.0,-922417.0,-883521.0
-1123889.0,-1078199.0,-1071039.0,-965919.0,-921311.0,-883385.0
-1124147.0,-1078741.0,-1070449.0,-965857.0,-920575.0,-884121.0
-1124503.0,-1078899.0,-1070523.0,-965919.0,-919433.0,-884257.0
-1124491.0,-1078899.0,-1070229.0,-966251.0,-918757.0,-884735.0
-1124981.0,-1078887.0,-1070081.0,-965883.0,-917983.0,-885153.0
-1125301.0,-1078985.0,-1069737.0,-965969.0,-917663.0,-885313.0
-1125105.0,-1079243.0,-1070093.0,-965465.0,-917087.0,-885731.0
-1125559.0,-1079145.0,-1069479.0,-965255.0,-916423.0,-886161.0
-1125337.0,-1079785.0,-1069357.0,-965625.0,-916251.0,-886223.0
-1125743.0,-1079527.0,-1069677.0,-965723.0,-916017.0,-886763.0
-1126075.0,-1080079.0,-1069307.0,-965869.0,-915759.0,-886837.0
-1126247.0,-1079785.0,-1069185.0,-965809.0,-915993.0,-887193.0
-1126579.0,-1079981.0,-1069221.0,-966029.0,-915417.0,-887253.0
-1126873.0,-1080239.0,-1069025.0,-966141.0,-915281.0,-887967.0
-1127119.0,-1080177.0,-1069025.0,-966533.0,-915453.0,-888851.0
-1127069.0,-1080067.0,-1068669.0,-966619.0,-915675.0,-888667.0
-1127007.0,-1080361.0,-1068521.0,-966643.0,-915391.0,-889047.0
-1127437.0,-1080533.0,-1068055.0,-967061.0,-915759.0,-888949.0
-1127769.0,-1080815.0,-1067613.0,-967343.0,-915613.0,-888359.0
-1128137.0,-1080595.0,-1067895.0,-967343.0,-916399.0,-887893.0
-1127991.0,-1080693.0,-1067747.0,-968057.0,-916005.0,-887389.0
-1128371.0,-1080865.0,-1067257.0,-968375.0,-916275.0,-886173.0
-1127781.0,-1081049.0,-1067319.0,-968511.0,-916177.0,-885079.0
-1127757.0,-1081725.0,-1067367.0,-968585.0,-916755.0,-884097.0
-1127733.0,-1081345.0,-1067147.0,-969161.0,-915945.0,-882587.0
-1127351.0,-1081737.0,-1067491.0,-969371.0,-916227.0,-881863.0
-1126947.0,-1081909.0,-1066975.0,-969321.0,-915613.0,-880719.0
-1126197.0,-1082031.0,-1067429.0,-970377.0,-915785.0,-879345.0
-1125779.0,-1082315.0,-1067183.0,-970451.0,-915871.0,-878927.0
-1125313.0,-1081725.0,-1067245.0,-971103.0,-915551.0,-878031.0
-1125251.0,-1081639.0,-1067147.0,-970905.0,-915661.0,-876789.0
-1124675.0,-1081025.0,-1067539.0,-971347.0,-915919.0,-876459.0
-1123889.0,-1080681.0,-1067417.0,-971445.0,-915785.0,-876175.0
-1123815.0,-1080545.0,-1067491.0,-972331.0,-915945.0,-875831.0
-1123091.0,-1079981.0,-1068055.0,-972171.0,-915883.0,-875427.0
-1122819.0,-1079329.0,-1067859.0,-972343.0,-916079.0,-874911.0
-1122279.0,-1078973.0,-1068165.0,-972539.0,-916117.0,-874517.0
-1122647.0,-1078421.0,-1068239.0,-972773.0,-916301.0,-874419.0
-1122635.0,-1078225.0,-1068535.0,-972257.0,-916657.0,-874113.0
-1122415.0,-1077869.0,-1068177.0,-971643.0,-917049.0,-874137.0
-1122305.0,-1077475.0,-1068817.0,-970917.0,-917517.0,-873927.0
-1122181.0,-1077021.0,-1068829.0,-970783.0,-917185.0,-874223.0
-1121813.0,-1076751.0,-1069063.0,-969543.0,-917333.0,-874087.0
-1122083.0,-1076763.0,-1068449.0,-968571.0,-917811.0,-874271.0
-1122255.0,-1076959.0,-1068817.0,-967885.0,-918155.0,-874321.0
-1122439.0,-1076111.0,-1069123.0,-967393.0,-918977.0,-874407.0
-1122365.0,-1076443.0,-1069161.0,-966471.0,-919211.0,-874481.0
-1121763.0,-1076443.0,-1069431.0,-965943.0,-919063.0,-874911.0
-1122119.0,-1076529.0,-1069369.0,-965453.0,-919739.0,-875181.0
-1122537.0,-1076455.0,-1069247.0,-964715.0,-919677.0,-874825.0
-1122661.0,-1076247.0,-1069541.0,-964691.0,-920243.0,-875107.0
-1122513.0,-1076541.0,-1069283.0,-964555.0,-920353.0,-874713.0
-1122845.0,-1076161.0,-1070217.0,-964469.0,-920623.0,-874837.0
-1122427.0,-1076283.0,-1069823.0,-964027.0,-920537.0,-875021.0
-1122353.0,-1076579.0,-1070081.0,-963401.0,-921323.0,-874885.0
-1121775.0,-1076603.0,-1070609.0,-963425.0,-921311.0,-874861.0
-1121789.0,-1076481.0,-1070377.0,-963549.0,-922245.0,-874665.0
-1122107.0,-1076063.0,-1070389.0,-963573.0,-922049.0,-874923.0
-1122389.0,-1076297.0,-1071199.0,-963783.0,-922637.0,-874923.0
-1122009.0,-1076063.0,-1071077.0,-963451.0,-922491.0,-874923.0
-1121849.0,-1076321.0,-1072207.0,-963537.0,-923031.0,-875071.0
-1122033.0,-1075793.0,-1071751.0,-963683.0,-922981.0,-875463.0
-1122389.0,-1075559.0,-1071555.0,-963991.0,-923215.0,-875009.0
-1122291.0,-1075669.0,-1072477.0,-963831.0,-923375.0,-875501.0
-1122317.0,-1075523.0,-1072243.0,-963979.0,-923129.0,-875697.0
-1122341.0,-1075313.0,-1072195.0,-964125.0,-922613.0,-875991.0
-1122501.0,-1075399.0,-1072501.0,-963991.0,-921937.0,-876273.0
-1122783.0,-1075067.0,-1072059.0,-963549.0,-921397.0,-876887.0
-1122599.0,-1075325.0,-1071543.0,-963413.0,-920685.0,-877171.0
-1123139.0,-1075227.0,-1070291.0,-963413.0,-919433.0,-877343.0
-1123005.0,-1075731.0,-1069713.0,-963697.0,-918131.0,-877575.0
-1123077.0,-1075203.0,-1068891.0,-963119.0,-917921.0,-877785.0
-1123287.0,-1074945.0,-1067969.0,-962615.0,-916779.0,-878165.0
-1123691.0,-1075657.0,-1067269.0,-962701.0,-916129.0,-878509.0
-1123705.0,-1075583.0,-1066471.0,-962713.0,-915379.0,-879247.0
-1124133.0,-1075437.0,-1065575.0,-962627.0,-914459.0,-879123.0
-1123987.0,-1075965.0,-1064751.0,-962149.0,-914089.0,-879529.0
-1124343.0,-1075473.0,-1064113.0,-962677.0,-913673.0,-879675.0
