Resting_ECG,Resting_PPG,Resting_GSR
-0.109,36.695,0.171
-0.102,36.585,0.171
-0.08800000000000001,36.476,0.171
-0.094,36.368,0.17
-0.09,36.262,0.168
-0.085,36.157,0.16699999999999998
-0.078,36.053000000000004,0.166
-0.09,35.951,0.16699999999999998
-0.08900000000000001,35.852,0.168
-0.084,35.758,0.16899999999999998
-0.08,35.669000000000004,0.168
-0.08800000000000001,35.588,0.168
-0.077,35.515,0.168
-0.084,35.452,0.16899999999999998
-0.09300000000000001,35.398,0.17
-0.08800000000000001,35.354,0.17
-0.086,35.319,0.17
-0.091,35.295,0.171
-0.073,35.281,0.171
-0.048,35.279,0.171
-0.051,35.288000000000004,0.16899999999999998
-0.059000000000000004,35.308,0.168
-0.044000000000000004,35.339,0.16699999999999998
-0.033,35.379,0.16699999999999998
0.006999999999999999,35.426,0.16699999999999998
0.033,35.479,0.168
0.028999999999999998,35.536,0.16699999999999998
0.018000000000000002,35.598,0.16699999999999998
0.018000000000000002,35.662,0.16699999999999998
0.031,35.727,0.168
0.055999999999999994,35.792,0.168
0.075,35.858000000000004,0.168
0.105,35.921,0.168
0.107,35.982,0.16899999999999998
0.111,36.039,0.171
0.096,36.091,0.172
0.086,36.138000000000005,0.172
0.046,36.179,0.172
0.026000000000000002,36.216,0.171
0.024,36.248000000000005,0.16899999999999998
0.017,36.275,0.16699999999999998
-0.012,36.298,0.16699999999999998
-0.036000000000000004,36.316,0.16699999999999998
-0.061,36.328,0.168
-0.078,36.333,0.168
-0.092,36.330999999999996,0.16899999999999998
-0.08900000000000001,36.32,0.17
-0.098,36.302,0.17
-0.099,36.275,0.168
-0.09300000000000001,36.239000000000004,0.16699999999999998
-0.095,36.194,0.168
-0.098,36.14,0.17
-0.092,36.079,0.172
-0.08900000000000001,36.01,0.17300000000000001
-0.08199999999999999,35.936,0.17300000000000001
-0.076,35.857,0.172
-0.063,35.775999999999996,0.17
-0.069,35.692,0.16899999999999998
-0.06,35.608000000000004,0.168
-0.052000000000000005,35.524,0.168
-0.052000000000000005,35.44,0.168
-0.065,35.359,0.16699999999999998
-0.083,35.282,0.168
