Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1130771.0,-1145605.0,-1113193.0,-1126635.0,-1086549.0,-1053069.0
-1130519.0,-1145363.0,-1112997.0,-1126911.0,-1086273.0,-1052781.0
-1130703.0,-1145295.0,-1113457.0,-1127233.0,-1086089.0,-1052781.0
-1131093.0,-1145341.0,-1113399.0,-1126945.0,-1085825.0,-1052103.0
-1130991.0,-1144939.0,-1113595.0,-1127211.0,-1085893.0,-1051735.0
-1131151.0,-1144719.0,-1114239.0,-1126899.0,-1085537.0,-1051541.0
-1131277.0,-1144571.0,-1113997.0,-1126969.0,-1085549.0,-1050633.0
-1131611.0,-1144513.0,-1114479.0,-1127371.0,-1085399.0,-1050517.0
-1131783.0,-1144445.0,-1114445.0,-1127555.0,-1085147.0,-1050379.0
-1131127.0,-1144307.0,-1114847.0,-1127417.0,-1085147.0,-1050369.0
-1132035.0,-1144605.0,-1114709.0,-1127405.0,-1085227.0,-1050207.0
-1131713.0,-1144605.0,-1114721.0,-1127521.0,-1084757.0,-1049805.0
-1132161.0,-1144065.0,-1115123.0,-1127199.0,-1085491.0,-1049771.0
-1132117.0,-1144409.0,-1115307.0,-1127577.0,-1085089.0,-1049575.0
-1132575.0,-1143985.0,-1115491.0,-1127923.0,-1085239.0,-1049369.0
-1132793.0,-1144455.0,-1114997.0,-1127739.0,-1084941.0,-1049081.0
-1132909.0,-1144089.0,-1115433.0,-1127877.0,-1085285.0,-1049105.0
-1133035.0,-1144685.0,-1114813.0,-1128335.0,-1084803.0,-1049035.0
-1133219.0,-1144731.0,-1114515.0,-1128095.0,-1084573.0,-1049173.0
-1133805.0,-1145077.0,-1114709.0,-1128381.0,-1084699.0,-1048461.0
-1133357.0,-1144801.0,-1114077.0,-1128451.0,-1084629.0,-1048679.0
-1132805.0,-1145123.0,-1114147.0,-1128267.0,-1084561.0,-1048265.0
-1133241.0,-1145065.0,-1114055.0,-1128245.0,-1084319.0,-1047979.0
-1132897.0,-1145329.0,-1113653.0,-1128543.0,-1084135.0,-1047979.0
-1132437.0,-1145443.0,-1114227.0,-1128761.0,-1084331.0,-1047761.0
-1132197.0,-1145237.0,-1113607.0,-1128381.0,-1084411.0,-1047807.0
-1132197.0,-1145651.0,-1113353.0,-1128381.0,-1084629.0,-1047679.0
-1131909.0,-1145709.0,-1113181.0,-1128693.0,-1083929.0,-1047231.0
-1131265.0,-1145627.0,-1113411.0,-1128979.0,-1084067.0,-1047163.0
-1131093.0,-1145547.0,-1113537.0,-1128715.0,-1084147.0,-1047451.0
-1130817.0,-1145983.0,-1113491.0,-1129105.0,-1084045.0,-1047059.0
-1130955.0,-1146087.0,-1113583.0,-1129163.0,-1084067.0,-1047185.0
-1130703.0,-1146087.0,-1113825.0,-1129163.0,-1083757.0,-1047093.0
-1130875.0,-1145731.0,-1113779.0,-1129393.0,-1083595.0,-1047175.0
-1130519.0,-1145983.0,-1113905.0,-1129393.0,-1083825.0,-1047139.0
-1130507.0,-1145731.0,-1114157.0,-1129381.0,-1083825.0,-1046703.0
-1130587.0,-1146477.0,-1113905.0,-1129497.0,-1083837.0,-1046415.0
-1130025.0,-1146099.0,-1114377.0,-1129933.0,-1083757.0,-1046749.0
-1130497.0,-1146467.0,-1113985.0,-1130255.0,-1083619.0,-1046267.0
-1130405.0,-1145915.0,-1114491.0,-1130083.0,-1083975.0,-1046749.0
-1130393.0,-1146249.0,-1114239.0,-1130221.0,-1084159.0,-1046543.0
-1130139.0,-1146765.0,-1114973.0,-1130703.0,-1084101.0,-1047277.0
-1130679.0,-1146879.0,-1114687.0,-1130887.0,-1084251.0,-1046749.0
-1130577.0,-1147259.0,-1114607.0,-1130703.0,-1084297.0,-1046795.0
-1130669.0,-1146685.0,-1114951.0,-1130955.0,-1084227.0,-1046347.0
-1130761.0,-1147397.0,-1115261.0,-1131209.0,-1084343.0,-1046773.0
-1131047.0,-1147247.0,-1115697.0,-1131531.0,-1084309.0,-1046865.0
-1130369.0,-1147523.0,-1115365.0,-1131507.0,-1084481.0,-1047001.0
-1130909.0,-1147351.0,-1115227.0,-1131219.0,-1084251.0,-1046049.0
-1131277.0,-1147615.0,-1115641.0,-1131197.0,-1084239.0,-1045933.0
-1131393.0,-1147707.0,-1115329.0,-1130887.0,-1084619.0,-1045313.0
-1131197.0,-1147511.0,-1115421.0,-1130405.0,-1084205.0,-1044659.0
-1131163.0,-1147787.0,-1115733.0,-1130531.0,-1084055.0,-1044429.0
-1131335.0,-1148431.0,-1115721.0,-1130117.0,-1084101.0,-1043831.0
-1131357.0,-1147661.0,-1116031.0,-1130071.0,-1083217.0,-1043325.0
-1131703.0,-1148409.0,-1116089.0,-1129829.0,-1083505.0,-1042417.0
-1131703.0,-1148477.0,-1116007.0,-1129507.0,-1083159.0,-1042085.0
-1132185.0,-1148729.0,-1115951.0,-1128979.0,-1082677.0,-1041705.0
