Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
35.638000000000005,34.953,34.846,32.1,33.055,33.226
36.071999999999996,34.952,34.795,32.052,33.012,33.178000000000004
36.53,34.946,34.738,32.003,32.976,33.128
37.005,34.931999999999995,34.677,31.954,32.948,33.074
37.489000000000004,34.914,34.61,31.906,32.929,33.019
37.973,34.89,34.539,31.861,32.921,32.963
38.45,34.86,34.464,31.82,32.925,32.908
38.912,34.824,34.385999999999996,31.785999999999998,32.944,32.855
39.352,34.783,34.305,31.76,32.982,32.806999999999995
39.764,34.736,34.223,31.743000000000002,33.042,32.763000000000005
40.141,34.685,34.139,31.741,33.129,32.726
40.478,34.63,34.053000000000004,31.756999999999998,33.247,32.698
40.771,34.571999999999996,33.967,31.795,33.4,32.681
41.019,34.510999999999996,33.882,31.862,33.594,32.678000000000004
41.222,34.448,33.798,31.961,33.83,32.691
41.38,34.383,33.716,32.098,34.111,32.725
41.495,34.314,33.634,32.278,34.438,32.781
41.57,34.242,33.556,32.506,34.808,32.863
41.608000000000004,34.167,33.48,32.786,35.217,32.976
41.611000000000004,34.089,33.408,33.121,35.658,33.123000000000005
41.583999999999996,34.008,33.339,33.512,36.123000000000005,33.309
41.531000000000006,33.924,33.274,33.96,36.6,33.54
41.456,33.84,33.21,34.464,37.077,33.818000000000005
41.361999999999995,33.754,33.147,35.018,37.543,34.148
41.251999999999995,33.669000000000004,33.084,35.615,37.985,34.529
41.131,33.584,33.021,36.245,38.391999999999996,34.959
40.998999999999995,33.501,32.958,36.896,38.757,35.431999999999995
40.858000000000004,33.42,32.895,37.556,39.071,35.941
40.711,33.341,32.833,38.21,39.33,36.472
40.558,33.264,32.771,38.844,39.53,37.015
40.403,33.189,32.709,39.444,39.67,37.556
40.245,33.115,32.647,39.998000000000005,39.751999999999995,38.080999999999996
40.086,33.042,32.583,40.496,39.779,38.577
39.926,32.97,32.52,40.929,39.755,39.033
39.765,32.899,32.457,41.293,39.687,39.44
39.604,32.827,32.394,41.583,39.58,39.789
39.442,32.755,32.332,41.8,39.442,40.077
39.28,32.685,32.271,41.946000000000005,39.278,40.3
39.121,32.616,32.211999999999996,42.023,39.097,40.458
38.963,32.55,32.156,42.037,38.905,40.551
38.806999999999995,32.485,32.101,41.995,38.708,40.582
38.652,32.422,32.05,41.903999999999996,38.510999999999996,40.555
38.5,32.361,32.001,41.772,38.319,40.478
38.349000000000004,32.301,31.954,41.608000000000004,38.134,40.357
38.2,32.241,31.91,41.419,37.96,40.201
38.051,32.181999999999995,31.868000000000002,41.211999999999996,37.797,40.018
37.904,32.125,31.829,40.994,37.645,39.818000000000005
37.757,32.069,31.793000000000003,40.77,37.506,39.607
37.61,32.013000000000005,31.759,40.545,37.378,39.39
37.465,31.959,31.728,40.323,37.260999999999996,39.172
37.32,31.906999999999996,31.698,40.105,37.150999999999996,38.957
37.177,31.857,31.67,39.894,37.047,38.748000000000005
37.034,31.809,31.645,39.691,36.946999999999996,38.546
36.891999999999996,31.764,31.623,39.497,36.849000000000004,38.354
36.753,31.723000000000003,31.605999999999998,39.312,36.753,38.17
36.617,31.684,31.596999999999998,39.135,36.656,37.996
36.485,31.649,31.599,38.964,36.56,37.830999999999996
36.358000000000004,31.619,31.615,38.8,36.464,37.673
36.238,31.593000000000004,31.649,38.64,36.369,37.522
36.124,31.573,31.705,38.484,36.274,37.376999999999995
36.015,31.563000000000002,31.791,38.330999999999996,36.18,37.235
35.914,31.563000000000002,31.91,38.18,36.086,37.095
35.819,31.579,32.069,38.03,35.992,36.958
35.732,31.613000000000003,32.274,37.88,35.899,36.824
35.653,31.671999999999997,32.528,37.73,35.806,36.692
35.584,31.761999999999997,32.835,37.578,35.713,36.561
35.524,31.89,33.196,37.425,35.62,36.429
35.474000000000004,32.061,33.61,37.27,35.527,36.295
35.431999999999995,32.283,34.075,37.113,35.436,36.156
35.399,32.56,34.585,36.954,35.348,36.010999999999996
35.376,32.894,35.133,36.794000000000004,35.263000000000005,35.861
35.361,33.289,35.711,36.633,35.181,35.705999999999996
35.354,33.743,36.308,36.471,35.104,35.547
35.354,34.253,36.912,36.31,35.032,35.385999999999996
35.36,34.814,37.513000000000005,36.148,34.965,35.226
35.371,35.42,38.1,35.988,34.903,35.068000000000005
35.385,36.061,38.663000000000004,35.83,34.845,34.913000000000004
35.400999999999996,36.727,39.192,35.675,34.792,34.764
35.419000000000004,37.407,39.68,35.525,34.744,34.62
35.437,38.085,40.12,35.383,34.703,34.485
35.455999999999996,38.75,40.506,35.249,34.667,34.358000000000004
35.473,39.389,40.835,35.125,34.639,34.24
35.489000000000004,39.99,41.105,35.010999999999996,34.618,34.131
35.501999999999995,40.541,41.317,34.906,34.604,34.032
35.513000000000005,41.036,41.471000000000004,34.811,34.595,33.945
35.52,41.465,41.571000000000005,34.725,34.59,33.868
35.524,41.827,41.618,34.647,34.586999999999996,33.803000000000004
35.525,42.117,41.618,34.578,34.588,33.747
35.521,42.336000000000006,41.575,34.518,34.591,33.702
35.512,42.483999999999995,41.495,34.465,34.597,33.666
35.498000000000005,42.565,41.382,34.42,34.606,33.639
35.48,42.583,41.243,34.383,34.618,33.62
35.457,42.545,41.082,34.353,34.632,33.606
35.431,42.458,40.906,34.329,34.649,33.599000000000004
35.4,42.33,40.719,34.311,34.669000000000004,33.596
35.364000000000004,42.168,40.525,34.299,34.691,33.598
35.324,41.98,40.329,34.291,34.713,33.605
35.277,41.772,40.132,34.288000000000004,34.734,33.614000000000004
35.226,41.55,39.937,34.289,34.754,33.626999999999995
35.17,41.321000000000005,39.745,34.294000000000004,34.77,33.641
35.11,41.088,39.558,34.303000000000004,34.783,33.658
35.047,40.857,39.375,34.316,34.794000000000004,33.675
34.982,40.63,39.198,34.332,34.803000000000004,33.694
34.916,40.409,39.025999999999996,34.351,34.809,33.714
34.848,40.196999999999996,38.858000000000004,34.372,34.813,33.733000000000004
34.779,39.994,38.695,34.393,34.813,33.751999999999995
34.709,39.799,38.536,34.413000000000004,34.809,33.766999999999996
34.639,39.613,38.381,34.431999999999995,34.801,33.78
34.569,39.431999999999995,38.23,34.446999999999996,34.79,33.791
34.499,39.258,38.080999999999996,34.457,34.775,33.799
34.431,39.088,37.936,34.463,34.756,33.805
34.364000000000004,38.92,37.792,34.463,34.732,33.808
34.3,38.751999999999995,37.65,34.457,34.703,33.809
34.238,38.584,37.507,34.444,34.67,33.808
34.179,38.415,37.364000000000004,34.424,34.632,33.806
34.123000000000005,38.245,37.219,34.398,34.591,33.803000000000004
34.069,38.074,37.073,34.367,34.547,33.8
34.018,37.900999999999996,36.925,34.332,34.5,33.795
33.969,37.726,36.775,34.292,34.45,33.79
33.921,37.551,36.624,34.248000000000005,34.397,33.783
33.874,37.376,36.473,34.2,34.341,33.775
33.827,37.203,36.321999999999996,34.149,34.283,33.765
33.779,37.03,36.172,34.095,34.223,33.754
33.731,36.859,36.023,34.037,34.163000000000004,33.741
33.683,36.69,35.876999999999995,33.978,34.102,33.724000000000004
33.635999999999996,36.523,35.735,33.917,34.041,33.703
