RRI_inf,PPI_inf,PPI_pix,label
1015.625,1015.625,1010.0,0.0
914.0625,921.875,920.0,0.0
964.84375,953.125,960.0,0.0
996.09375,1000.0,1000.0,0.0
964.84375,960.9375,950.0,0.0
996.09375,996.09375,1000.0,0.0
1007.8125,1015.625,1010.0,0.0
867.1875,871.09375,880.0,0.0
933.59375,917.96875,920.0,0.0
992.1875,984.375,980.0,0.0
992.1875,1000.0,1010.0,0.0
933.59375,933.59375,920.0,0.0
984.375,984.375,1000.0,0.0
1027.34375,1031.25,1020.0,0.0
984.375,980.46875,990.0,0.0
1031.25,1035.15625,1020.0,0.0
1011.71875,1015.625,1020.0,0.0
972.65625,972.65625,960.0,0.0
1015.625,1015.625,1020.0,0.0
875.0,882.8125,880.0,0.0
906.25,898.4375,900.0,0.0
898.4375,898.4375,890.0,0.0
867.1875,859.375,870.0,0.0
886.71875,890.625,890.0,0.0
863.28125,859.375,850.0,0.0
933.59375,929.6875,930.0,0.0
1011.71875,1015.625,1020.0,0.0
972.65625,972.65625,970.0,0.0
1000.0,1000.0,1010.0,0.0
964.84375,976.5625,970.0,0.0
914.0625,906.25,910.0,0.0
921.875,910.15625,900.0,0.0
906.25,914.0625,930.0,0.0
910.15625,910.15625,890.0,0.0
859.375,855.46875,870.0,0.0
882.8125,878.90625,870.0,0.0
808.59375,820.3125,810.0,0.0
851.5625,839.84375,850.0,0.0
906.25,906.25,900.0,0.0
976.5625,984.375,980.0,0.0
945.3125,941.40625,950.0,0.0
1101.5625,1105.46875,1100.0,0.0
1035.15625,1039.0625,1040.0,0.0
1027.34375,1019.53125,1030.0,0.0
1144.53125,1156.25,1120.0,0.0
1109.375,1375.0,940.0,0.0
1140.625,875.0,760.0,0.0
1035.15625,1042.96875,1610.0,0.0
1078.125,1070.3125,1070.0,0.0
1144.53125,1136.71875,1140.0,0.0
1121.09375,1125.0,1110.0,0.0
1105.46875,1105.46875,1120.0,0.0
1128.90625,1128.90625,1130.0,0.0
1066.40625,1070.3125,1060.0,0.0
1082.03125,1078.125,1080.0,0.0
1093.75,1097.65625,1090.0,0.0
1078.125,1078.125,1050.0,0.0
1117.1875,1117.1875,1140.0,0.0
1035.15625,1035.15625,1040.0,0.0
1074.21875,1066.40625,1070.0,0.0
1019.53125,1023.4375,1030.0,0.0
1003.90625,1003.90625,990.0,0.0
964.84375,960.9375,960.0,0.0
953.125,949.21875,950.0,0.0
937.5,937.5,930.0,0.0
910.15625,914.0625,920.0,0.0
863.28125,851.5625,870.0,0.0
875.0,875.0,870.0,0.0
859.375,855.46875,840.0,0.0
871.09375,878.90625,880.0,0.0
816.40625,816.40625,830.0,0.0
867.1875,859.375,860.0,0.0
847.65625,851.5625,840.0,0.0
882.8125,878.90625,880.0,0.0
878.90625,890.625,890.0,0.0
832.03125,835.9375,830.0,0.0
835.9375,824.21875,830.0,0.0
820.3125,828.125,820.0,0.0
773.4375,769.53125,780.0,0.0
792.96875,789.0625,770.0,0.0
828.125,828.125,830.0,0.0
878.90625,878.90625,870.0,0.0
906.25,902.34375,910.0,0.0
925.78125,933.59375,940.0,0.0
882.8125,882.8125,880.0,0.0
902.34375,898.4375,900.0,0.0
824.21875,832.03125,820.0,0.0
843.75,835.9375,850.0,0.0
859.375,863.28125,850.0,0.0
843.75,847.65625,860.0,0.0
878.90625,871.09375,870.0,0.0
910.15625,917.96875,920.0,0.0
863.28125,867.1875,860.0,0.0
910.15625,902.34375,900.0,0.0
937.5,945.3125,950.0,0.0
832.03125,855.46875,840.0,0.0
843.75,832.03125,820.0,0.0
835.9375,828.125,840.0,0.0
832.03125,824.21875,820.0,0.0
843.75,843.75,850.0,0.0
863.28125,867.1875,870.0,0.0
890.625,882.8125,890.0,0.0
855.46875,859.375,850.0,0.0
906.25,902.34375,900.0,0.0
855.46875,867.1875,860.0,0.0
882.8125,875.0,870.0,0.0
921.875,925.78125,930.0,0.0
957.03125,960.9375,960.0,0.0
890.625,894.53125,890.0,0.0
949.21875,945.3125,940.0,0.0
945.3125,953.125,960.0,0.0
843.75,843.75,850.0,0.0
917.96875,906.25,900.0,0.0
867.1875,871.09375,870.0,0.0
937.5,929.6875,930.0,0.0
949.21875,953.125,950.0,0.0
968.75,964.84375,970.0,0.0
925.78125,937.5,940.0,0.0
875.0,863.28125,850.0,0.0
902.34375,894.53125,900.0,0.0
953.125,957.03125,950.0,0.0
