RRI_inf,PPI_inf,PPI_pix,label
1101.5625,1078.125,1070,0
1089.84375,1097.65625,1080,0
980.46875,1101.5625,1150,0
929.6875,980.46875,960,0
941.40625,921.875,930,0
933.59375,933.59375,940,0
664.0625,933.59375,930,0
890.625,902.34375,900,0
847.65625,847.65625,840,0
910.15625,898.4375,910,0
972.65625,980.46875,960,0
1050.78125,1046.875,1060,0
1078.125,1093.75,1080,0
1031.25,1035.15625,1030,0
1039.0625,1035.15625,1040,0
1035.15625,1050.78125,1030,0
929.6875,929.6875,940,0
945.3125,933.59375,930,0
976.5625,980.46875,970,0
1003.90625,1007.8125,1010,0
933.59375,929.6875,930,0
972.65625,972.65625,970,0
1039.0625,1035.15625,1040,0
1050.78125,1046.875,1050,0
1074.21875,1074.21875,1070,0
1082.03125,1089.84375,1090,0
1019.53125,1023.4375,1020,0
1050.78125,1042.96875,1050,0
1085.9375,1089.84375,1080,0
1015.625,1019.53125,1030,0
957.03125,953.125,950,0
941.40625,937.5,940,0
902.34375,898.4375,890,0
906.25,902.34375,900,0
945.3125,945.3125,950,0
902.34375,898.4375,910,0
949.21875,949.21875,940,0
1039.0625,1035.15625,1030,0
1078.125,1085.9375,1080,0
976.5625,984.375,980,0
1015.625,1015.625,1020,0
1042.96875,1042.96875,1030,0
1035.15625,1039.0625,1040,0
917.96875,925.78125,930,0
933.59375,914.0625,920,0
964.84375,960.9375,970,0
1027.34375,1019.53125,1020,0
992.1875,992.1875,990,0
1019.53125,1023.4375,1020,0
1042.96875,1042.96875,1050,0
972.65625,980.46875,970,0
984.375,988.28125,990,0
949.21875,953.125,950,0
910.15625,902.34375,900,0
960.9375,957.03125,950,0
1023.4375,1027.34375,1030,0
980.46875,984.375,980,0
890.625,886.71875,900,0
937.5,933.59375,920,0
996.09375,992.1875,990,0
972.65625,980.46875,970,0
953.125,957.03125,970,0
968.75,968.75,970,0
1023.4375,1019.53125,1010,0
910.15625,917.96875,920,0
957.03125,953.125,950,0
1003.90625,1000,990,0
1011.71875,1023.4375,1030,0
964.84375,968.75,960,0
980.46875,972.65625,970,0
1019.53125,1019.53125,1010,0
1023.4375,1031.25,1040,0
945.3125,945.3125,940,0
980.46875,976.5625,970,0
1023.4375,1023.4375,1010,0
1058.59375,1058.59375,1080,0
976.5625,980.46875,970,0
1023.4375,1019.53125,1030,0
1070.3125,1066.40625,1060,0
1046.875,1050.78125,1050,0
1035.15625,1039.0625,1030,0
1085.9375,1085.9375,1090,0
1058.59375,1054.6875,1050,0
1023.4375,1023.4375,1040,0
1050.78125,1046.875,1030,0
1101.5625,1097.65625,1110,0
1058.59375,1066.40625,1060,0
1097.65625,1089.84375,1090,0
1101.5625,1105.46875,1110,0
1089.84375,1093.75,1090,0
1078.125,1074.21875,1070,0
1046.875,1050.78125,1050,0
1035.15625,1035.15625,1040,0
1027.34375,1027.34375,1010,0
1042.96875,1039.0625,1050,0
1019.53125,1019.53125,1020,0
1066.40625,1066.40625,1060,0
1105.46875,1105.46875,1110,0
1042.96875,1046.875,1030,0
1046.875,1046.875,1060,0
1050.78125,1050.78125,1050,0
1023.4375,1019.53125,1020,0
1039.0625,1042.96875,1040,0
980.46875,980.46875,980,0
972.65625,968.75,970,0
992.1875,984.375,980,0
1000,1003.90625,980,0
988.28125,988.28125,1010,0
1042.96875,1035.15625,1040,0
1054.6875,1054.6875,1060,0
1035.15625,1039.0625,1030,0
1078.125,1078.125,1080,0
