Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1470717.0,-1176857.0,-1378423.0,-1232109.0,-1218931.0,-1135765.0
-1470805.0,-1177927.0,-1378141.0,-1232703.0,-1218693.0,-1134889.0
-1472007.0,-1177897.0,-1378511.0,-1233237.0,-1218931.0,-1134117.0
-1472793.0,-1177807.0,-1378245.0,-1233357.0,-1218515.0,-1134117.0
-1472675.0,-1177733.0,-1378081.0,-1233177.0,-1218279.0,-1133301.0
-1472661.0,-1178595.0,-1378051.0,-1233385.0,-1218531.0,-1132455.0
-1473269.0,-1179069.0,-1377561.0,-1232793.0,-1218783.0,-1132009.0
-1472007.0,-1179589.0,-1377741.0,-1233341.0,-1218531.0,-1131445.0
-1470613.0,-1179929.0,-1377503.0,-1232955.0,-1218931.0,-1131713.0
-1468579.0,-1180049.0,-1377503.0,-1233713.0,-1218783.0,-1130837.0
-1466443.0,-1180613.0,-1377873.0,-1232615.0,-1218813.0,-1130541.0
-1464187.0,-1180345.0,-1377665.0,-1233119.0,-1218337.0,-1130437.0
-1462301.0,-1181073.0,-1378171.0,-1233133.0,-1218813.0,-1129709.0
-1459689.0,-1181133.0,-1378705.0,-1233297.0,-1218975.0,-1129933.0
-1457745.0,-1180909.0,-1379061.0,-1233029.0,-1219227.0,-1129575.0
-1455965.0,-1181147.0,-1380219.0,-1233431.0,-1219451.0,-1129487.0
-1453753.0,-1181325.0,-1380471.0,-1232895.0,-1218857.0,-1129265.0
-1452017.0,-1180969.0,-1380767.0,-1233267.0,-1219613.0,-1129339.0
-1450533.0,-1180821.0,-1381331.0,-1232881.0,-1219807.0,-1129071.0
-1449553.0,-1180925.0,-1382623.0,-1233163.0,-1219599.0,-1128611.0
-1449361.0,-1180821.0,-1382845.0,-1233757.0,-1220327.0,-1128551.0
-1448441.0,-1181177.0,-1383305.0,-1234099.0,-1220133.0,-1129339.0
-1447891.0,-1181517.0,-1383929.0,-1234439.0,-1220371.0,-1128849.0
-1447401.0,-1181147.0,-1384523.0,-1234663.0,-1220757.0,-1128493.0
-1447461.0,-1181251.0,-1385799.0,-1235271.0,-1220401.0,-1128389.0
-1447209.0,-1181711.0,-1385665.0,-1235923.0,-1220103.0,-1128017.0
-1447179.0,-1181517.0,-1386303.0,-1235893.0,-1220341.0,-1127959.0
-1446971.0,-1181547.0,-1387239.0,-1236279.0,-1220251.0,-1127959.0
-1447105.0,-1181949.0,-1387297.0,-1237021.0,-1219925.0,-1128167.0
-1447491.0,-1181889.0,-1387193.0,-1236813.0,-1219139.0,-1127305.0
-1448559.0,-1182765.0,-1387505.0,-1237171.0,-1218917.0,-1127573.0
-1447937.0,-1182081.0,-1388515.0,-1237705.0,-1218145.0,-1127765.0
-1448263.0,-1183017.0,-1389361.0,-1237941.0,-1218025.0,-1127499.0
-1448351.0,-1182453.0,-1389643.0,-1238091.0,-1216943.0,-1127631.0
-1448499.0,-1182823.0,-1390057.0,-1238297.0,-1217017.0,-1127631.0
-1448885.0,-1182527.0,-1390311.0,-1238521.0,-1216883.0,-1127587.0
-1448827.0,-1182453.0,-1390591.0,-1239203.0,-1216571.0,-1127409.0
-1448871.0,-1183507.0,-1392343.0,-1238743.0,-1216675.0,-1127157.0
-1448827.0,-1182839.0,-1392537.0,-1239707.0,-1216957.0,-1126667.0
-1448129.0,-1183565.0,-1392403.0,-1239099.0,-1216497.0,-1127587.0
-1448499.0,-1183135.0,-1393471.0,-1239485.0,-1216437.0,-1127171.0
-1448753.0,-1183551.0,-1393457.0,-1239367.0,-1215977.0,-1127365.0
-1448857.0,-1183581.0,-1393797.0,-1239871.0,-1215577.0,-1127425.0
-1448559.0,-1183463.0,-1394599.0,-1240627.0,-1215443.0,-1127187.0
-1448811.0,-1183565.0,-1395623.0,-1241311.0,-1215919.0,-1127039.0
-1448989.0,-1183655.0,-1395771.0,-1240835.0,-1215829.0,-1127453.0
-1448945.0,-1183685.0,-1397299.0,-1241963.0,-1215161.0,-1127647.0
-1449167.0,-1183463.0,-1397271.0,-1242023.0,-1215265.0,-1127469.0
-1449687.0,-1184337.0,-1398131.0,-1242543.0,-1215695.0,-1127527.0
-1449761.0,-1184635.0,-1399065.0,-1243165.0,-1215889.0,-1127765.0
-1449865.0,-1183789.0,-1398873.0,-1243923.0,-1215443.0,-1127825.0
-1450221.0,-1184145.0,-1400239.0,-1243715.0,-1216379.0,-1127929.0
-1450547.0,-1184947.0,-1400417.0,-1244723.0,-1216409.0,-1127869.0
-1450445.0,-1184115.0,-1401633.0,-1244739.0,-1216363.0,-1128433.0
-1450369.0,-1184531.0,-1401989.0,-1245465.0,-1216719.0,-1128523.0
-1451083.0,-1184531.0,-1402969.0,-1245777.0,-1216067.0,-1128167.0
-1450949.0,-1185005.0,-1403979.0,-1246015.0,-1216423.0,-1128181.0
-1451379.0,-1185065.0,-1404439.0,-1246623.0,-1216127.0,-1128299.0
-1452507.0,-1185391.0,-1404647.0,-1246787.0,-1215859.0,-1127587.0
-1452299.0,-1185407.0,-1405447.0,-1247129.0,-1216363.0,-1126875.0
