valley_location,PPI
39.0,0.0
106.0,653.6585365853658
173.0,653.6585365853658
287.0,1112.1951219512196
470.0,1785.3658536585365
566.0,936.5853658536586
630.0,624.390243902439
698.0,663.4146341463414
761.0,614.6341463414634
830.0,673.170731707317
899.0,673.170731707317
964.0,634.1463414634146
1033.0,673.170731707317
1099.0,643.9024390243902
1167.0,663.4146341463414
1232.0,634.1463414634146
1297.0,634.1463414634146
1361.0,624.390243902439
1427.0,643.9024390243902
1490.0,614.6341463414634
1554.0,624.390243902439
1621.0,653.6585365853658
1691.0,682.9268292682926
1760.0,673.170731707317
1836.0,741.4634146341464
1908.0,702.439024390244
1980.0,702.439024390244
2047.0,653.6585365853658
2118.0,692.6829268292682
2189.0,692.6829268292682
2259.0,682.9268292682926
2326.0,653.6585365853658
2394.0,663.4146341463414
2463.0,673.170731707317
2534.0,692.6829268292682
2605.0,692.6829268292682
2677.0,702.439024390244
2748.0,692.6829268292682
2821.0,712.1951219512196
2891.0,682.9268292682926
2960.0,673.170731707317
3029.0,673.170731707317
3099.0,682.9268292682926
3167.0,663.4146341463414
3237.0,682.9268292682926
3310.0,712.1951219512196
3383.0,712.1951219512196
3454.0,692.6829268292682
3525.0,692.6829268292682
3596.0,692.6829268292682
3665.0,673.170731707317
3731.0,643.9024390243902
3801.0,682.9268292682926
3871.0,682.9268292682926
3943.0,702.439024390244
4013.0,682.9268292682926
4081.0,663.4146341463414
4149.0,663.4146341463414
4217.0,663.4146341463414
4284.0,653.6585365853658
4349.0,634.1463414634146
4417.0,663.4146341463414
4485.0,663.4146341463414
4552.0,653.6585365853658
4622.0,682.9268292682926
4694.0,702.439024390244
4768.0,721.9512195121952
4837.0,673.170731707317
4908.0,692.6829268292682
4977.0,673.170731707317
5048.0,692.6829268292682
5116.0,663.4146341463414
5182.0,643.9024390243902
5249.0,653.6585365853658
5317.0,663.4146341463414
5384.0,653.6585365853658
5454.0,682.9268292682926
5522.0,663.4146341463414
5590.0,663.4146341463414
5661.0,692.6829268292682
5730.0,673.170731707317
5801.0,692.6829268292682
5871.0,682.9268292682926
5939.0,663.4146341463414
6011.0,702.439024390244
6081.0,682.9268292682926
6150.0,673.170731707317
6218.0,663.4146341463414
6288.0,682.9268292682926
6357.0,673.170731707317
6431.0,721.9512195121952
6499.0,663.4146341463414
6567.0,663.4146341463414
6637.0,682.9268292682926
6706.0,673.170731707317
6771.0,634.1463414634146
6839.0,663.4146341463414
6908.0,673.170731707317
6977.0,673.170731707317
7043.0,643.9024390243902
7110.0,653.6585365853658
7181.0,692.6829268292682
7247.0,643.9024390243902
7318.0,692.6829268292682
7385.0,653.6585365853658
7450.0,634.1463414634146
7516.0,643.9024390243902
7578.0,604.8780487804878
7641.0,614.6341463414634
7703.0,604.8780487804878
7767.0,624.390243902439
7834.0,653.6585365853658
7899.0,634.1463414634146
7968.0,673.170731707317
8035.0,653.6585365853658
8101.0,643.9024390243902
8173.0,702.439024390244
8241.0,663.4146341463414
8312.0,692.6829268292682
8377.0,634.1463414634146
8445.0,663.4146341463414
8514.0,673.170731707317
8582.0,663.4146341463414
8649.0,653.6585365853658
8716.0,653.6585365853658
8789.0,712.1951219512196
8862.0,712.1951219512196
8935.0,712.1951219512196
9004.0,673.170731707317
9075.0,692.6829268292682
9145.0,682.9268292682926
9218.0,712.1951219512196
9287.0,673.170731707317
9358.0,692.6829268292682
9425.0,653.6585365853658
9496.0,692.6829268292682
9565.0,673.170731707317
9630.0,634.1463414634146
9696.0,643.9024390243902
9763.0,653.6585365853658
9833.0,682.9268292682926
9897.0,624.390243902439
9964.0,653.6585365853658
10031.0,653.6585365853658
10098.0,653.6585365853658
10160.0,604.8780487804878
10227.0,653.6585365853658
10291.0,624.390243902439
10361.0,682.9268292682926
10430.0,673.170731707317
10494.0,624.390243902439
10558.0,624.390243902439
10622.0,624.390243902439
10687.0,634.1463414634146
10752.0,634.1463414634146
10814.0,604.8780487804878
10877.0,614.6341463414634
10943.0,643.9024390243902
11008.0,634.1463414634146
11075.0,653.6585365853658
11144.0,673.170731707317
11211.0,653.6585365853658
11283.0,702.439024390244
11358.0,731.7073170731708
11430.0,702.439024390244
11504.0,721.9512195121952
11579.0,731.7073170731708
11653.0,721.9512195121952
11725.0,702.439024390244
